customer_id,transaction_id,transaction_date,transaction_amount,merchant_category,,,,
CUST01361,TX000076161,1/3/2025,136.61,Entertainment,,,,
CUST01361,TX000076162,3/6/2025,453.62,Fuel,,,,
CUST01361,TX000076163,2/16/2025,1431.81,Entertainment,,,,
CUST01361,TX000076164,5/24/2025,1330.68,Fuel,,,,
CUST01361,TX000076165,2/8/2025,387.85,Utilities,,,,
CUST01361,TX000076166,4/30/2025,261.43,Grocery,,,,
CUST01361,TX000076167,6/25/2025,672.6,Entertainment,,,,
CUST01361,TX000076168,1/26/2025,150.2,Grocery,,,,
CUST01361,TX000076169,4/28/2025,924.39,Grocery,,,,
CUST01361,TX000076170,2/25/2025,51.07,Online Shopping,,,,
CUST01361,TX000076171,1/21/2025,218,Dining,,,,
CUST01361,TX000076172,5/8/2025,278.76,Grocery,,,,
CUST01361,TX000076173,5/5/2025,104.51,Grocery,,,,
CUST01361,TX000076174,6/22/2025,276.63,Grocery,,,,
CUST01361,TX000076175,1/6/2025,184.09,Grocery,,,,
CUST01361,TX000076176,1/28/2025,115.08,Grocery,,,,
CUST01361,TX000076177,6/20/2025,682.13,Dining,,,,
CUST01361,TX000076178,3/28/2025,334.48,Fuel,,,,
CUST01361,TX000076179,6/17/2025,401.34,Dining,,,,
CUST01361,TX000076180,4/27/2025,50,Grocery,,,,
CUST01361,TX000076181,3/14/2025,50,Online Shopping,,,,
CUST01361,TX000076182,2/26/2025,179.68,Utilities,,,,
CUST01361,TX000076183,3/3/2025,141.29,Grocery,,,,
CUST01361,TX000076184,4/11/2025,233.27,Online Shopping,,,,
CUST01361,TX000076185,1/13/2025,356.75,Grocery,,,,
CUST01361,TX000076186,6/5/2025,164.29,Fuel,,,,
CUST01361,TX000076187,3/21/2025,191.04,Grocery,,,,
CUST01361,TX000076188,3/31/2025,50,Grocery,,,,
CUST01361,TX000076189,5/7/2025,262.78,Dining,,,,
CUST01361,TX000076190,2/12/2025,75.9,Online Shopping,,,,
CUST01361,TX000076191,5/10/2025,499.45,Dining,,,,
CUST01361,TX000076192,5/19/2025,413.46,Fuel,,,,
CUST01361,TX000076193,5/1/2025,322.16,Grocery,,,,
CUST01361,TX000076194,3/2/2025,96.4,Grocery,,,,
CUST01361,TX000076195,2/9/2025,50,Utilities,,,,
CUST01361,TX000076196,6/25/2025,985.23,Entertainment,,,,
CUST01361,TX000076197,6/18/2025,222.49,Dining,,,,
CUST01361,TX000076198,4/26/2025,50,Fuel,,,,
CUST01361,TX000076199,1/16/2025,175.82,Dining,,,,
CUST01361,TX000076200,4/25/2025,50,Dining,,,,
CUST01361,TX000076201,4/15/2025,860.39,Utilities,,,,
CUST01361,TX000076202,2/28/2025,420.75,Grocery,,,,
CUST01361,TX000076203,3/20/2025,581.8,Dining,,,,
CUST01361,TX000076204,2/19/2025,126.36,Fuel,,,,
CUST01361,TX000076205,5/8/2025,1058.54,Grocery,,,,
CUST01361,TX000076206,3/15/2025,346.04,Fuel,,,,
CUST01361,TX000076207,2/9/2025,407.39,Utilities,,,,
CUST01361,TX000076208,4/13/2025,216.83,Fuel,,,,
CUST01361,TX000076209,4/8/2025,400.28,Grocery,,,,
CUST01362,TX000076210,3/25/2025,1260.03,Travel,,,,
CUST01362,TX000076211,3/14/2025,6810.05,Online Shopping,,,,
CUST01362,TX000076212,1/20/2025,1673.82,Dining,,,,
CUST01362,TX000076213,4/18/2025,3050.61,Travel,,,,
CUST01362,TX000076214,1/15/2025,2280.33,Utilities,,,,
CUST01362,TX000076215,2/7/2025,10521.7,Dining,,,,
CUST01362,TX000076216,4/24/2025,1359.14,Travel,,,,
CUST01362,TX000076217,4/13/2025,7532.36,Travel,,,,
CUST01362,TX000076218,5/24/2025,5803.64,Dining,,,,
CUST01362,TX000076219,6/25/2025,1998.32,Dining,,,,
CUST01362,TX000076220,6/23/2025,14098.54,Dining,,,,
CUST01362,TX000076221,1/14/2025,955.79,Entertainment,,,,
CUST01362,TX000076222,2/5/2025,3925.71,Dining,,,,
CUST01362,TX000076223,5/28/2025,14349.67,Travel,,,,
CUST01362,TX000076224,6/25/2025,10629.24,Dining,,,,
CUST01362,TX000076225,1/12/2025,2801.48,Travel,,,,
CUST01362,TX000076226,1/14/2025,16474.33,Dining,,,,
CUST01362,TX000076227,6/23/2025,3729.29,Dining,,,,
CUST01362,TX000076228,2/8/2025,2530.33,Dining,,,,
CUST01362,TX000076229,5/1/2025,4238.39,Dining,,,,
CUST01362,TX000076230,6/17/2025,1619.32,Online Shopping,,,,
CUST01362,TX000076231,1/21/2025,33525.1,Dining,,,,
CUST01362,TX000076232,1/13/2025,9219.48,Travel,,,,
CUST01362,TX000076233,5/12/2025,9176.53,Dining,,,,
CUST01362,TX000076234,4/1/2025,2305.36,Travel,,,,
CUST01362,TX000076235,6/5/2025,2410.55,Utilities,,,,
CUST01362,TX000076236,1/16/2025,3305.4,Dining,,,,
CUST01362,TX000076237,1/26/2025,7035.79,Travel,,,,
CUST01362,TX000076238,5/22/2025,7998.71,Dining,,,,
CUST01362,TX000076239,6/23/2025,3669.2,Grocery,,,,
CUST01362,TX000076240,2/19/2025,1946.14,Entertainment,,,,
CUST01362,TX000076241,2/12/2025,8799.66,Travel,,,,
CUST01362,TX000076242,2/25/2025,1409.22,Travel,,,,
CUST01362,TX000076243,3/10/2025,2347.42,Travel,,,,
CUST01362,TX000076244,5/16/2025,8489.08,Dining,,,,
CUST01362,TX000076245,4/15/2025,6374.34,Entertainment,,,,
CUST01362,TX000076246,1/16/2025,6589.53,Online Shopping,,,,
CUST01362,TX000076247,3/16/2025,2708.42,Dining,,,,
CUST01362,TX000076248,4/8/2025,4956.69,Dining,,,,
CUST01362,TX000076249,4/1/2025,20280.09,Travel,,,,
CUST01362,TX000076250,5/5/2025,2820.88,Travel,,,,
CUST01363,TX000076251,6/14/2025,1259.99,Entertainment,,,,
CUST01363,TX000076252,6/15/2025,4177.96,Dining,,,,
CUST01363,TX000076253,3/26/2025,4192.32,Dining,,,,
CUST01363,TX000076254,2/10/2025,3917.14,Dining,,,,
CUST01363,TX000076255,1/16/2025,12564.57,Grocery,,,,
CUST01363,TX000076256,6/4/2025,4085.12,Utilities,,,,
CUST01363,TX000076257,1/27/2025,8649.66,Dining,,,,
CUST01363,TX000076258,6/21/2025,3015.57,Dining,,,,
CUST01363,TX000076259,6/17/2025,1314.7,Online Shopping,,,,
CUST01363,TX000076260,1/13/2025,187.3,Dining,,,,
CUST01363,TX000076261,2/21/2025,2950.36,Dining,,,,
CUST01363,TX000076262,2/25/2025,1088.34,Dining,,,,
CUST01363,TX000076263,6/27/2025,17443.51,Travel,,,,
CUST01363,TX000076264,3/26/2025,8290.54,Travel,,,,
CUST01363,TX000076265,4/2/2025,4099.04,Entertainment,,,,
CUST01363,TX000076266,4/26/2025,946.7,Travel,,,,
CUST01363,TX000076267,5/27/2025,3542.49,Travel,,,,
CUST01363,TX000076268,5/1/2025,5638.77,Entertainment,,,,
CUST01363,TX000076269,1/28/2025,10107.51,Entertainment,,,,
CUST01363,TX000076270,1/8/2025,6565.86,Travel,,,,
CUST01363,TX000076271,1/28/2025,20905.42,Online Shopping,,,,
CUST01363,TX000076272,6/27/2025,3042,Utilities,,,,
CUST01363,TX000076273,2/26/2025,3031.06,Dining,,,,
CUST01363,TX000076274,4/25/2025,7258.55,Entertainment,,,,
CUST01363,TX000076275,4/30/2025,1235.03,Travel,,,,
CUST01363,TX000076276,1/16/2025,8555.99,Travel,,,,
CUST01363,TX000076277,3/31/2025,78016.69,Dining,,,,
CUST01363,TX000076278,2/2/2025,2428.34,Dining,,,,
CUST01363,TX000076279,1/24/2025,10442.73,Online Shopping,,,,
CUST01363,TX000076280,4/17/2025,3843.11,Travel,,,,
CUST01363,TX000076281,4/9/2025,10363.45,Dining,,,,
CUST01363,TX000076282,4/3/2025,1600.91,Utilities,,,,
CUST01363,TX000076283,1/24/2025,13115.48,Travel,,,,
CUST01363,TX000076284,3/14/2025,34482.97,Online Shopping,,,,
CUST01363,TX000076285,5/11/2025,4783.45,Travel,,,,
CUST01363,TX000076286,2/22/2025,18669.19,Travel,,,,
CUST01363,TX000076287,3/5/2025,3356.36,Travel,,,,
CUST01363,TX000076288,4/10/2025,1335.01,Fuel,,,,
CUST01363,TX000076289,2/21/2025,31407.26,Dining,,,,
CUST01363,TX000076290,3/9/2025,4962.59,Online Shopping,,,,
CUST01363,TX000076291,4/16/2025,1706.66,Travel,,,,
CUST01363,TX000076292,5/5/2025,3831.42,Dining,,,,
CUST01363,TX000076293,2/16/2025,2228.43,Travel,,,,
CUST01363,TX000076294,6/12/2025,1035.03,Utilities,,,,
CUST01363,TX000076295,1/28/2025,4396.94,Dining,,,,
CUST01363,TX000076296,2/2/2025,6506.29,Grocery,,,,
CUST01363,TX000076297,2/19/2025,2294.52,Dining,,,,
CUST01363,TX000076298,2/4/2025,4345.73,Grocery,,,,
CUST01363,TX000076299,5/5/2025,5239.25,Dining,,,,
CUST01363,TX000076300,5/28/2025,4426.49,Dining,,,,
CUST01364,TX000076301,5/28/2025,7371.1,Online Shopping,,,,
CUST01364,TX000076302,1/23/2025,2318.46,Online Shopping,,,,
CUST01364,TX000076303,2/28/2025,9032.95,Travel,,,,
CUST01364,TX000076304,6/28/2025,1343.63,Grocery,,,,
CUST01364,TX000076305,2/21/2025,4562.17,Travel,,,,
CUST01364,TX000076306,2/7/2025,2413.72,Dining,,,,
CUST01364,TX000076307,6/16/2025,7843.85,Entertainment,,,,
CUST01364,TX000076308,4/14/2025,6262.73,Utilities,,,,
CUST01364,TX000076309,6/5/2025,1204.37,Dining,,,,
CUST01364,TX000076310,3/10/2025,13694.1,Travel,,,,
CUST01364,TX000076311,2/6/2025,77789.4,Online Shopping,,,,
CUST01364,TX000076312,3/1/2025,3217.54,Fuel,,,,
CUST01364,TX000076313,6/26/2025,3005.28,Utilities,,,,
CUST01364,TX000076314,1/23/2025,11426.1,Travel,,,,
CUST01364,TX000076315,3/24/2025,15308.32,Utilities,,,,
CUST01364,TX000076316,4/23/2025,12912.92,Travel,,,,
CUST01364,TX000076317,6/27/2025,13725.64,Dining,,,,
CUST01364,TX000076318,1/26/2025,2643.72,Fuel,,,,
CUST01364,TX000076319,1/16/2025,2028.4,Travel,,,,
CUST01364,TX000076320,2/23/2025,10025.37,Travel,,,,
CUST01364,TX000076321,2/25/2025,389.05,Dining,,,,
CUST01364,TX000076322,5/16/2025,3397.46,Online Shopping,,,,
CUST01364,TX000076323,5/7/2025,9766.57,Utilities,,,,
CUST01364,TX000076324,2/23/2025,5030.24,Dining,,,,
CUST01364,TX000076325,1/2/2025,11115.84,Travel,,,,
CUST01364,TX000076326,3/8/2025,4514.35,Dining,,,,
CUST01364,TX000076327,5/28/2025,2479.99,Grocery,,,,
CUST01364,TX000076328,2/18/2025,3214.55,Travel,,,,
CUST01364,TX000076329,3/11/2025,3845.7,Dining,,,,
CUST01364,TX000076330,5/19/2025,12877.56,Travel,,,,
CUST01364,TX000076331,5/17/2025,7598.77,Travel,,,,
CUST01364,TX000076332,3/30/2025,7118.73,Dining,,,,
CUST01364,TX000076333,1/26/2025,3533.62,Utilities,,,,
CUST01364,TX000076334,1/13/2025,1434.63,Entertainment,,,,
CUST01364,TX000076335,4/7/2025,2569.2,Travel,,,,
CUST01364,TX000076336,2/23/2025,15072.37,Utilities,,,,
CUST01364,TX000076337,1/27/2025,18579.54,Travel,,,,
CUST01364,TX000076338,3/1/2025,2023.1,Dining,,,,
CUST01364,TX000076339,1/6/2025,10942.34,Online Shopping,,,,
CUST01364,TX000076340,5/16/2025,30695.75,Online Shopping,,,,
CUST01364,TX000076341,2/18/2025,7293.45,Travel,,,,
CUST01364,TX000076342,4/27/2025,1361.75,Online Shopping,,,,
CUST01364,TX000076343,5/23/2025,1575.13,Dining,,,,
CUST01364,TX000076344,3/28/2025,17594.49,Grocery,,,,
CUST01364,TX000076345,1/4/2025,5603.48,Dining,,,,
CUST01364,TX000076346,4/8/2025,3287.22,Dining,,,,
CUST01364,TX000076347,2/23/2025,5958.32,Entertainment,,,,
CUST01364,TX000076348,4/28/2025,5227.09,Utilities,,,,
CUST01364,TX000076349,6/13/2025,9629.71,Entertainment,,,,
CUST01364,TX000076350,5/9/2025,3424.53,Grocery,,,,
CUST01364,TX000076351,2/11/2025,8105.03,Fuel,,,,
CUST01364,TX000076352,5/6/2025,6179.65,Travel,,,,
CUST01365,TX000076353,1/29/2025,207.46,Fuel,,,,
CUST01365,TX000076354,6/5/2025,95.67,Dining,,,,
CUST01365,TX000076355,5/17/2025,201.02,Entertainment,,,,
CUST01365,TX000076356,5/10/2025,1092.75,Travel,,,,
CUST01365,TX000076357,2/24/2025,85.28,Dining,,,,
CUST01365,TX000076358,2/7/2025,231.09,Fuel,,,,
CUST01365,TX000076359,3/27/2025,189.24,Fuel,,,,
CUST01365,TX000076360,1/16/2025,73.82,Dining,,,,
CUST01365,TX000076361,3/29/2025,827.81,Grocery,,,,
CUST01365,TX000076362,4/17/2025,72.31,Grocery,,,,
CUST01365,TX000076363,1/1/2025,93.97,Grocery,,,,
CUST01365,TX000076364,2/15/2025,1137.61,Fuel,,,,
CUST01365,TX000076365,6/15/2025,289.02,Online Shopping,,,,
CUST01365,TX000076366,4/10/2025,361.34,Grocery,,,,
CUST01365,TX000076367,5/31/2025,228.9,Grocery,,,,
CUST01365,TX000076368,1/9/2025,186.58,Grocery,,,,
CUST01365,TX000076369,6/25/2025,164.37,Dining,,,,
CUST01365,TX000076370,6/6/2025,269.83,Grocery,,,,
CUST01365,TX000076371,3/1/2025,78.08,Fuel,,,,
CUST01365,TX000076372,3/2/2025,209.03,Grocery,,,,
CUST01365,TX000076373,6/12/2025,203.63,Grocery,,,,
CUST01365,TX000076374,4/11/2025,385.02,Fuel,,,,
CUST01365,TX000076375,3/18/2025,326.02,Grocery,,,,
CUST01365,TX000076376,2/9/2025,50,Online Shopping,,,,
CUST01365,TX000076377,6/1/2025,243.17,Dining,,,,
CUST01365,TX000076378,5/1/2025,212.5,Grocery,,,,
CUST01365,TX000076379,4/23/2025,225.18,Travel,,,,
CUST01365,TX000076380,6/4/2025,50,Fuel,,,,
CUST01365,TX000076381,6/21/2025,261.63,Grocery,,,,
CUST01365,TX000076382,5/14/2025,182.37,Travel,,,,
CUST01365,TX000076383,4/11/2025,85.05,Grocery,,,,
CUST01365,TX000076384,1/30/2025,131.23,Fuel,,,,
CUST01365,TX000076385,2/20/2025,127.63,Entertainment,,,,
CUST01365,TX000076386,5/8/2025,155.17,Dining,,,,
CUST01365,TX000076387,3/31/2025,442.54,Grocery,,,,
CUST01365,TX000076388,3/1/2025,1999.83,Grocery,,,,
CUST01365,TX000076389,2/24/2025,57.21,Dining,,,,
CUST01365,TX000076390,1/11/2025,642.35,Grocery,,,,
CUST01365,TX000076391,5/19/2025,50,Online Shopping,,,,
CUST01365,TX000076392,3/25/2025,119.35,Grocery,,,,
CUST01365,TX000076393,6/24/2025,187.19,Utilities,,,,
CUST01365,TX000076394,4/23/2025,370.11,Travel,,,,
CUST01365,TX000076395,3/24/2025,273.41,Grocery,,,,
CUST01365,TX000076396,2/3/2025,214.14,Grocery,,,,
CUST01365,TX000076397,5/7/2025,96.63,Online Shopping,,,,
CUST01365,TX000076398,3/13/2025,142.19,Fuel,,,,
CUST01365,TX000076399,4/21/2025,146.17,Entertainment,,,,
CUST01365,TX000076400,5/9/2025,108.52,Entertainment,,,,
CUST01365,TX000076401,2/28/2025,214.85,Grocery,,,,
CUST01365,TX000076402,5/17/2025,124.88,Grocery,,,,
CUST01365,TX000076403,6/20/2025,464.6,Grocery,,,,
CUST01365,TX000076404,4/25/2025,116.4,Fuel,,,,
CUST01365,TX000076405,5/13/2025,698.54,Travel,,,,
CUST01365,TX000076406,3/19/2025,256.62,Utilities,,,,
CUST01365,TX000076407,5/18/2025,63.8,Grocery,,,,
CUST01365,TX000076408,1/24/2025,337.27,Dining,,,,
CUST01365,TX000076409,6/19/2025,132.27,Dining,,,,
CUST01365,TX000076410,4/19/2025,216.55,Fuel,,,,
CUST01365,TX000076411,3/17/2025,231.1,Utilities,,,,
CUST01365,TX000076412,6/18/2025,259.77,Online Shopping,,,,
CUST01365,TX000076413,2/8/2025,402.33,Utilities,,,,
CUST01365,TX000076414,2/23/2025,134.12,Travel,,,,
CUST01365,TX000076415,3/30/2025,434.2,Online Shopping,,,,
CUST01365,TX000076416,2/9/2025,122.13,Grocery,,,,
CUST01365,TX000076417,6/2/2025,430.84,Grocery,,,,
CUST01365,TX000076418,3/15/2025,72,Grocery,,,,
CUST01365,TX000076419,3/21/2025,792.89,Dining,,,,
CUST01365,TX000076420,5/17/2025,1152.61,Entertainment,,,,
CUST01365,TX000076421,4/5/2025,341.01,Grocery,,,,
CUST01365,TX000076422,3/9/2025,91.61,Fuel,,,,
CUST01365,TX000076423,3/8/2025,482.23,Fuel,,,,
CUST01365,TX000076424,5/1/2025,102.24,Entertainment,,,,
CUST01365,TX000076425,2/5/2025,244.09,Utilities,,,,
CUST01365,TX000076426,2/6/2025,175.67,Grocery,,,,
CUST01365,TX000076427,1/18/2025,226.73,Fuel,,,,
CUST01365,TX000076428,1/15/2025,167.57,Dining,,,,
CUST01365,TX000076429,6/29/2025,159.83,Entertainment,,,,
CUST01365,TX000076430,5/9/2025,360.58,Fuel,,,,
CUST01365,TX000076431,2/18/2025,59.81,Fuel,,,,
CUST01365,TX000076432,3/31/2025,79.82,Grocery,,,,
CUST01365,TX000076433,3/23/2025,202.7,Online Shopping,,,,
CUST01365,TX000076434,1/2/2025,288.72,Dining,,,,
CUST01365,TX000076435,1/19/2025,83.72,Online Shopping,,,,
CUST01365,TX000076436,4/13/2025,652.3,Fuel,,,,
CUST01365,TX000076437,3/10/2025,50,Grocery,,,,
CUST01365,TX000076438,4/4/2025,156.93,Online Shopping,,,,
CUST01365,TX000076439,6/14/2025,50,Grocery,,,,
CUST01365,TX000076440,4/19/2025,241.15,Grocery,,,,
CUST01365,TX000076441,1/1/2025,398.67,Online Shopping,,,,
CUST01365,TX000076442,1/1/2025,1108.37,Grocery,,,,
CUST01365,TX000076443,1/29/2025,167.69,Utilities,,,,
CUST01365,TX000076444,2/7/2025,1201.52,Grocery,,,,
CUST01365,TX000076445,2/26/2025,50,Entertainment,,,,
CUST01365,TX000076446,2/19/2025,50,Dining,,,,
CUST01365,TX000076447,2/24/2025,160.26,Fuel,,,,
CUST01365,TX000076448,2/6/2025,107.84,Online Shopping,,,,
CUST01365,TX000076449,1/28/2025,484.95,Fuel,,,,
CUST01365,TX000076450,6/1/2025,430.33,Utilities,,,,
CUST01365,TX000076451,3/31/2025,63.84,Grocery,,,,
CUST01365,TX000076452,5/14/2025,271.13,Utilities,,,,
CUST01365,TX000076453,4/23/2025,276.88,Dining,,,,
CUST01365,TX000076454,5/20/2025,167.66,Grocery,,,,
CUST01365,TX000076455,2/12/2025,344.16,Fuel,,,,
CUST01365,TX000076456,3/21/2025,264.15,Grocery,,,,
CUST01365,TX000076457,2/9/2025,221.91,Fuel,,,,
CUST01365,TX000076458,1/3/2025,655.23,Grocery,,,,
CUST01365,TX000076459,5/10/2025,74.22,Dining,,,,
CUST01365,TX000076460,1/29/2025,124.9,Fuel,,,,
CUST01365,TX000076461,2/7/2025,140.22,Grocery,,,,
CUST01365,TX000076462,4/6/2025,140.45,Grocery,,,,
CUST01365,TX000076463,6/24/2025,50,Dining,,,,
CUST01365,TX000076464,1/6/2025,125.8,Grocery,,,,
CUST01365,TX000076465,3/4/2025,298.06,Utilities,,,,
CUST01365,TX000076466,1/3/2025,253.85,Utilities,,,,
CUST01365,TX000076467,6/21/2025,157.39,Travel,,,,
CUST01365,TX000076468,1/24/2025,263.69,Travel,,,,
CUST01365,TX000076469,5/27/2025,123.05,Travel,,,,
CUST01365,TX000076470,2/12/2025,496.89,Grocery,,,,
CUST01365,TX000076471,4/7/2025,173.65,Grocery,,,,
CUST01365,TX000076472,1/9/2025,1158.07,Fuel,,,,
CUST01365,TX000076473,1/21/2025,133.95,Grocery,,,,
CUST01365,TX000076474,5/27/2025,283.72,Dining,,,,
CUST01365,TX000076475,4/18/2025,182.64,Travel,,,,
CUST01365,TX000076476,2/13/2025,126.81,Grocery,,,,
CUST01365,TX000076477,1/28/2025,169.38,Grocery,,,,
CUST01365,TX000076478,1/4/2025,60.69,Grocery,,,,
CUST01365,TX000076479,5/25/2025,362.56,Fuel,,,,
CUST01365,TX000076480,2/15/2025,105.63,Dining,,,,
CUST01365,TX000076481,3/10/2025,137.32,Grocery,,,,
CUST01365,TX000076482,2/23/2025,165.6,Grocery,,,,
CUST01365,TX000076483,1/24/2025,67.82,Fuel,,,,
CUST01365,TX000076484,3/16/2025,170.95,Utilities,,,,
CUST01365,TX000076485,4/18/2025,111.72,Fuel,,,,
CUST01365,TX000076486,4/21/2025,50,Grocery,,,,
CUST01365,TX000076487,2/19/2025,305.34,Grocery,,,,
CUST01365,TX000076488,5/5/2025,557.43,Fuel,,,,
CUST01365,TX000076489,6/10/2025,133.45,Utilities,,,,
CUST01365,TX000076490,4/12/2025,291.64,Online Shopping,,,,
CUST01366,TX000076491,1/20/2025,4120.09,Online Shopping,,,,
CUST01366,TX000076492,4/11/2025,2270.1,Utilities,,,,
CUST01366,TX000076493,1/6/2025,12162.3,Travel,,,,
CUST01366,TX000076494,4/17/2025,2383.8,Utilities,,,,
CUST01366,TX000076495,6/12/2025,5524.64,Entertainment,,,,
CUST01366,TX000076496,2/15/2025,3337.35,Travel,,,,
CUST01366,TX000076497,6/4/2025,4072.45,Dining,,,,
CUST01366,TX000076498,3/15/2025,3735.15,Travel,,,,
CUST01366,TX000076499,1/8/2025,2166.13,Travel,,,,
CUST01366,TX000076500,1/21/2025,5362.81,Travel,,,,
CUST01366,TX000076501,1/16/2025,5141.93,Dining,,,,
CUST01366,TX000076502,6/3/2025,11728.2,Utilities,,,,
CUST01366,TX000076503,4/10/2025,3080.53,Utilities,,,,
CUST01366,TX000076504,6/10/2025,10511.8,Travel,,,,
CUST01366,TX000076505,3/30/2025,8372.79,Dining,,,,
CUST01366,TX000076506,3/16/2025,1533.71,Fuel,,,,
CUST01366,TX000076507,1/2/2025,5393.72,Travel,,,,
CUST01366,TX000076508,1/12/2025,1486,Travel,,,,
CUST01366,TX000076509,3/10/2025,3081.57,Travel,,,,
CUST01366,TX000076510,2/10/2025,5716.97,Travel,,,,
CUST01366,TX000076511,2/19/2025,16671.72,Travel,,,,
CUST01366,TX000076512,4/26/2025,2829.67,Dining,,,,
CUST01366,TX000076513,2/26/2025,10259.05,Dining,,,,
CUST01366,TX000076514,2/10/2025,16482.65,Entertainment,,,,
CUST01366,TX000076515,1/20/2025,1648.7,Travel,,,,
CUST01366,TX000076516,2/5/2025,8770.29,Travel,,,,
CUST01366,TX000076517,2/23/2025,15648.67,Grocery,,,,
CUST01366,TX000076518,4/1/2025,1451.46,Travel,,,,
CUST01366,TX000076519,1/11/2025,662.53,Travel,,,,
CUST01366,TX000076520,3/10/2025,3710.68,Dining,,,,
CUST01366,TX000076521,5/27/2025,5956.37,Grocery,,,,
CUST01366,TX000076522,3/1/2025,16846.85,Travel,,,,
CUST01366,TX000076523,4/9/2025,12318.11,Online Shopping,,,,
CUST01366,TX000076524,1/23/2025,1241.4,Travel,,,,
CUST01366,TX000076525,5/26/2025,7977.74,Dining,,,,
CUST01366,TX000076526,6/27/2025,4158.54,Travel,,,,
CUST01366,TX000076527,4/12/2025,8203.71,Grocery,,,,
CUST01366,TX000076528,6/1/2025,8609.07,Grocery,,,,
CUST01366,TX000076529,6/11/2025,2818.46,Entertainment,,,,
CUST01366,TX000076530,4/30/2025,17380.49,Dining,,,,
CUST01366,TX000076531,4/27/2025,1030.54,Dining,,,,
CUST01366,TX000076532,2/18/2025,13900.49,Travel,,,,
CUST01366,TX000076533,6/25/2025,19986.16,Grocery,,,,
CUST01366,TX000076534,1/15/2025,1658.25,Dining,,,,
CUST01366,TX000076535,2/5/2025,2862.15,Online Shopping,,,,
CUST01366,TX000076536,2/24/2025,1731.47,Travel,,,,
CUST01367,TX000076537,4/19/2025,171.49,Fuel,,,,
CUST01367,TX000076538,5/19/2025,396.14,Fuel,,,,
CUST01367,TX000076539,6/21/2025,263.28,Grocery,,,,
CUST01367,TX000076540,4/8/2025,850.56,Entertainment,,,,
CUST01367,TX000076541,5/24/2025,403.23,Dining,,,,
CUST01367,TX000076542,6/1/2025,326.79,Fuel,,,,
CUST01367,TX000076543,5/3/2025,53.27,Travel,,,,
CUST01367,TX000076544,3/11/2025,380.77,Entertainment,,,,
CUST01367,TX000076545,1/27/2025,1159.93,Fuel,,,,
CUST01368,TX000076546,6/7/2025,140.94,Grocery,,,,
CUST01368,TX000076547,4/2/2025,68.92,Grocery,,,,
CUST01368,TX000076548,3/3/2025,162.22,Dining,,,,
CUST01368,TX000076549,6/25/2025,372.45,Fuel,,,,
CUST01368,TX000076550,5/4/2025,805.77,Fuel,,,,
CUST01368,TX000076551,5/14/2025,64.59,Fuel,,,,
CUST01368,TX000076552,5/11/2025,50,Fuel,,,,
CUST01368,TX000076553,4/1/2025,73.52,Fuel,,,,
CUST01368,TX000076554,4/21/2025,147.08,Online Shopping,,,,
CUST01368,TX000076555,2/17/2025,237.72,Dining,,,,
CUST01368,TX000076556,6/18/2025,542.88,Dining,,,,
CUST01368,TX000076557,3/14/2025,954.32,Entertainment,,,,
CUST01368,TX000076558,6/9/2025,340.83,Grocery,,,,
CUST01368,TX000076559,3/20/2025,50,Fuel,,,,
CUST01368,TX000076560,1/31/2025,268.89,Fuel,,,,
CUST01368,TX000076561,6/13/2025,825.42,Dining,,,,
CUST01368,TX000076562,1/19/2025,50,Online Shopping,,,,
CUST01368,TX000076563,4/17/2025,66.72,Entertainment,,,,
CUST01368,TX000076564,4/17/2025,129.17,Dining,,,,
CUST01368,TX000076565,6/22/2025,4439.92,Grocery,,,,
CUST01368,TX000076566,4/14/2025,230.7,Online Shopping,,,,
CUST01368,TX000076567,5/13/2025,50,Grocery,,,,
CUST01368,TX000076568,6/2/2025,123.08,Utilities,,,,
CUST01368,TX000076569,4/7/2025,101.24,Fuel,,,,
CUST01368,TX000076570,5/28/2025,50,Grocery,,,,
CUST01368,TX000076571,5/3/2025,71.44,Utilities,,,,
CUST01368,TX000076572,6/18/2025,358.05,Grocery,,,,
CUST01368,TX000076573,6/12/2025,50,Dining,,,,
CUST01368,TX000076574,5/23/2025,130.25,Fuel,,,,
CUST01368,TX000076575,3/9/2025,1091.25,Fuel,,,,
CUST01368,TX000076576,4/29/2025,50,Utilities,,,,
CUST01368,TX000076577,5/19/2025,175.86,Fuel,,,,
CUST01368,TX000076578,4/6/2025,146.06,Entertainment,,,,
CUST01368,TX000076579,4/28/2025,184.7,Dining,,,,
CUST01368,TX000076580,2/3/2025,172,Online Shopping,,,,
CUST01368,TX000076581,3/4/2025,65.19,Grocery,,,,
CUST01368,TX000076582,2/1/2025,193.06,Dining,,,,
CUST01368,TX000076583,5/8/2025,311.63,Online Shopping,,,,
CUST01368,TX000076584,1/22/2025,107.19,Grocery,,,,
CUST01368,TX000076585,6/2/2025,514.7,Grocery,,,,
CUST01368,TX000076586,4/3/2025,211.03,Fuel,,,,
CUST01368,TX000076587,5/27/2025,1005.43,Grocery,,,,
CUST01368,TX000076588,1/18/2025,245,Entertainment,,,,
CUST01368,TX000076589,1/6/2025,52.52,Grocery,,,,
CUST01368,TX000076590,3/19/2025,194.68,Travel,,,,
CUST01368,TX000076591,4/13/2025,364.27,Dining,,,,
CUST01368,TX000076592,6/18/2025,465.38,Online Shopping,,,,
CUST01368,TX000076593,3/24/2025,235.31,Entertainment,,,,
